OrderID,CustomerID,FirstName,LastName,State,City,OrderDate,OrderSeason,OrderDayOfWeek,ProductCategory,ProductSubCategory,UnitPrice,Quantity,TotalAmount,DiscountPercent,DiscountAmount,FinalAmount,PaymentMethod,DeviceType,MembershipTier,ShippingDays,Returned,ReviewScore
ORD-011008,CUST-01234,Carol,Campbell,LA,Salem,4/6/2023,Spring,Thursday,Grocery,Dairy,43.03,2,86.06,5,4.3,81.76,Apple Pay,Desktop,Bronze,4,No,4
ORD-011009,CUST-03836,Betty,Campbell,IL,Joliet,10/15/2024,Fall,Tuesday,Clothing,Accessories,185.35,1,185.35,0,0.0,185.35,PayPal,Desktop,Silver,4,No,5
ORD-011010,CUST-05266,Lisa,Thompson,NJ,Georgetown,1/22/2025,Winter,Wednesday,Toys & Games,Action Figures,109.17,1,109.17,15,16.38,92.79,PayPal,Tablet,Gold,3,No,3
ORD-011011,CUST-07207,Thomas,King,MS,Madison,12/21/2022,Winter,Wednesday,Grocery,Dairy,14.13,1,14.13,0,0.0,14.13,Google Pay,Desktop,Bronze,2,No,1
ORD-011012,CUST-02846,Betty,Johnson,KS,Bristol,12/9/2023,Winter,Saturday,Books,History,37.27,4,149.08,0,0.0,149.08,PayPal,Desktop,Silver,4,No,4
ORD-011013,CUST-04720,Ashley,Hall,AR,Bristol,6/7/2024,Summer,Friday,Electronics,Laptops,948.77,1,948.77,20,189.75,759.02,Debit Card,Tablet,Silver,5,No,5
ORD-011014,CUST-05693,Robert,Baker,ND,Madison,10/12/2023,Fall,Thursday,Sports & Outdoors,Fitness Equipment,81.13,1,81.13,5,4.06,77.07,Gift Card,Mobile,Platinum,6,No,5
ORD-011015,CUST-03776,John,Allen,MD,Bristol,11/28/2024,Fall,Thursday,Home & Kitchen,Cookware,259.24,3,777.72,20,155.54,622.18,Credit Card,Mobile,Bronze,2,No,5
ORD-011016,CUST-01321,Sharon,Garcia,UT,Georgetown,2/22/2025,Winter,Saturday,Health & Wellness,Supplements,149.01,1,149.01,0,0.0,149.01,Gift Card,Tablet,Gold,4,No,5
ORD-011017,CUST-07375,Donna,Carter,AL,Greenville,1/31/2022,Winter,Monday,Sports & Outdoors,Cycling,166.42,1,166.42,0,0.0,166.42,Google Pay,Desktop,Bronze,3,No,3
ORD-011018,CUST-08076,Ashley,Williams,IA,Georgetown,9/19/2023,Fall,Tuesday,Electronics,Tablets,60.69,1,60.69,0,0.0,60.69,Google Pay,Desktop,Platinum,4,No,4
ORD-011019,CUST-01541,Dorothy,Martin,KY,Greenville,10/4/2023,Fall,Wednesday,Clothing,Outerwear,73.03,1,73.03,0,0.0,73.03,PayPal,Tablet,Gold,5,No,3
ORD-011020,CUST-01738,Karen,Williams,WY,Madison,3/28/2024,Spring,Thursday,Grocery,Bakery,48.43,1,48.43,20,9.69,38.74,Buy Now Pay Later,Mobile,Bronze,5,No,3
ORD-011021,CUST-01973,Laura,Jackson,NV,Bristol,12/5/2023,Winter,Tuesday,Books,Science,10.64,1,10.64,0,0.0,10.64,PayPal,Mobile,Silver,5,No,3
ORD-011022,CUST-07201,Carol,Turner,AL,Georgetown,3/28/2024,Spring,Thursday,Electronics,Tablets,177.62,1,177.62,0,0.0,177.62,Google Pay,Mobile,Silver,3,No,5
ORD-011023,CUST-06613,Steven,Smith,ND,Bristol,8/25/2023,Summer,Friday,Electronics,Smartphones,237.17,2,474.34,0,0.0,474.34,Gift Card,Mobile,Platinum,1,No,4
ORD-011024,CUST-02457,Daniel,White,ID,Bristol,7/16/2022,Summer,Saturday,Clothing,Accessories,133.64,1,133.64,15,20.05,113.59,Buy Now Pay Later,Desktop,Gold,2,Yes,5
ORD-011025,CUST-06680,James,Adams,PA,Philadelphia,2/20/2025,Winter,Thursday,Toys & Games,Outdoor Toys,22.03,1,22.03,0,0.0,22.03,Buy Now Pay Later,Mobile,Platinum,3,No,5
ORD-011026,CUST-02226,Daniel,Martin,KS,Clinton,12/15/2024,Winter,Sunday,Health & Wellness,Medical Devices,63.04,2,126.08,0,0.0,126.08,Debit Card,Tablet,Silver,5,No,5
ORD-011027,CUST-03548,Brian,Johnson,AL,Madison,10/9/2023,Fall,Monday,Grocery,Dairy,21.59,2,43.18,0,0.0,43.18,PayPal,Mobile,Bronze,2,No,3
ORD-011028,CUST-03906,Brian,Roberts,FL,Jacksonville,2/1/2022,Winter,Tuesday,Automotive,Car Care,77.87,4,311.48,15,46.72,264.76,PayPal,Desktop,Platinum,3,No,3
ORD-011029,CUST-06535,Sarah,Garcia,MI,Clinton,8/28/2023,Summer,Monday,Electronics,Laptops,765.6,1,765.6,5,38.28,727.32,Apple Pay,Mobile,Platinum,3,No,4
ORD-011030,CUST-05618,Betty,Scott,IN,Bristol,12/27/2024,Winter,Friday,Grocery,Organic,35.62,1,35.62,0,0.0,35.62,PayPal,Desktop,Gold,3,No,4
ORD-011031,CUST-04798,Betty,Perez,NM,Madison,4/29/2024,Spring,Monday,Beauty & Personal Care,Oral Care,66.81,3,200.43,0,0.0,200.43,PayPal,Mobile,Gold,3,No,1
ORD-011032,CUST-08348,Patricia,Lee,IL,Joliet,12/24/2022,Winter,Saturday,Automotive,Electronics,16.52,1,16.52,5,0.83,15.69,Debit Card,Desktop,Bronze,2,No,4
ORD-011033,CUST-01345,Dorothy,Adams,WY,Fairview,8/26/2023,Summer,Saturday,Sports & Outdoors,Cycling,430.77,1,430.77,0,0.0,430.77,Credit Card,Tablet,Platinum,5,No,5
ORD-011034,CUST-03335,Jason,Clark,MA,Madison,9/1/2022,Fall,Thursday,Toys & Games,Puzzles,84.99,4,339.96,10,34.0,305.96,PayPal,Tablet,Silver,3,Yes,4
ORD-011035,CUST-02804,Laura,White,DE,Clinton,3/5/2022,Spring,Saturday,Beauty & Personal Care,Oral Care,15.52,1,15.52,0,0.0,15.52,Buy Now Pay Later,Tablet,Bronze,3,No,5
ORD-011036,CUST-02199,Sarah,Taylor,CA,Los Angeles,9/1/2024,Fall,Sunday,Beauty & Personal Care,Haircare,55.37,1,55.37,15,8.31,47.06,Buy Now Pay Later,Tablet,Platinum,4,No,4
ORD-011037,CUST-08467,Laura,Nelson,CA,Los Angeles,6/5/2022,Summer,Sunday,Electronics,Headphones,166.65,2,333.3,0,0.0,333.3,Gift Card,Desktop,Silver,3,No,4
ORD-011038,CUST-02982,Amanda,Baker,DE,Madison,1/26/2024,Winter,Friday,Clothing,Footwear,77.94,1,77.94,0,0.0,77.94,Apple Pay,Mobile,Silver,5,No,3
ORD-011039,CUST-04001,Susan,Roberts,UT,Salem,2/7/2025,Winter,Friday,Health & Wellness,Medical Devices,90.42,1,90.42,0,0.0,90.42,Apple Pay,Mobile,Platinum,2,No,4
ORD-011040,CUST-04210,Joshua,Williams,OH,Toledo,2/29/2024,Winter,Thursday,Clothing,Accessories,167.08,2,334.16,10,33.42,300.74,Apple Pay,Tablet,Bronze,4,No,4
ORD-011041,CUST-08909,Joshua,Lewis,MS,Madison,2/17/2024,Winter,Saturday,Books,Fiction,37.53,1,37.53,0,0.0,37.53,Gift Card,Tablet,Gold,5,No,3
ORD-011042,CUST-03325,Thomas,Jackson,NJ,Madison,10/19/2024,Fall,Saturday,Health & Wellness,Vitamins,106.15,2,212.3,0,0.0,212.3,Buy Now Pay Later,Tablet,Bronze,4,No,4
ORD-011043,CUST-06436,Timothy,Adams,AL,Fairview,5/10/2023,Spring,Wednesday,Home & Kitchen,Bedding,329.72,1,329.72,15,49.46,280.26,Gift Card,Mobile,Platinum,1,No,3
ORD-011044,CUST-06995,Jason,Baker,NC,Raleigh,11/27/2023,Fall,Monday,Clothing,Bottoms,179.53,2,359.06,0,0.0,359.06,PayPal,Desktop,Bronze,2,No,4
ORD-011045,CUST-07378,Steven,Wright,OH,Cleveland,1/31/2022,Winter,Monday,Health & Wellness,Medical Devices,60.95,3,182.85,0,0.0,182.85,Buy Now Pay Later,Tablet,Bronze,4,No,3
ORD-011046,CUST-01065,Brian,Green,VA,Fairview,6/22/2022,Summer,Wednesday,Beauty & Personal Care,Skincare,16.09,1,16.09,15,2.41,13.68,Gift Card,Desktop,Silver,1,No,3
ORD-011047,CUST-06602,Karen,Martin,CA,San Diego,6/20/2024,Summer,Thursday,Health & Wellness,Supplements,64.82,1,64.82,25,16.2,48.62,Google Pay,Mobile,Gold,5,No,2
ORD-011048,CUST-08672,Ronald,Wright,UT,Salem,4/14/2022,Spring,Thursday,Automotive,Car Care,271.02,1,271.02,5,13.55,257.47,PayPal,Desktop,Platinum,3,No,5
ORD-011049,CUST-08586,Donna,Young,HI,Fairview,1/22/2022,Winter,Saturday,Automotive,Tools,33.9,1,33.9,0,0.0,33.9,Buy Now Pay Later,Tablet,Silver,5,No,5
ORD-011050,CUST-06931,Sharon,Perez,PA,Pittsburgh,9/3/2024,Fall,Tuesday,Grocery,Dairy,17.07,1,17.07,0,0.0,17.07,Google Pay,Tablet,Silver,4,No,3
ORD-011051,CUST-03834,Nancy,Lee,MO,Madison,4/1/2024,Spring,Monday,Beauty & Personal Care,Makeup,51.63,1,51.63,0,0.0,51.63,Credit Card,Mobile,Silver,4,No,1
ORD-011052,CUST-01327,Timothy,Miller,SC,Fairview,6/30/2023,Summer,Friday,Books,History,11.68,1,11.68,15,1.75,9.93,Apple Pay,Mobile,Silver,2,No,5
ORD-011053,CUST-03177,Brian,Lee,NJ,Salem,8/19/2024,Summer,Monday,Books,Fiction,42.4,1,42.4,0,0.0,42.4,Buy Now Pay Later,Mobile,Bronze,5,Yes,4
ORD-011054,CUST-07395,Barbara,Young,AR,Fairview,1/21/2023,Winter,Saturday,Clothing,Bottoms,28.52,1,28.52,25,7.13,21.39,Google Pay,Desktop,Platinum,5,No,1
ORD-011055,CUST-07083,Sandra,Roberts,CT,Greenville,10/18/2023,Fall,Wednesday,Beauty & Personal Care,Skincare,88.48,2,176.96,10,17.7,159.26,Buy Now Pay Later,Mobile,Silver,1,No,4
ORD-011056,CUST-02194,Brian,Martin,ME,Springfield,7/31/2024,Summer,Wednesday,Beauty & Personal Care,Oral Care,41.48,1,41.48,0,0.0,41.48,Credit Card,Tablet,Silver,1,No,4
ORD-011057,CUST-03778,Edward,Taylor,NC,Greensboro,7/1/2024,Summer,Monday,Sports & Outdoors,Team Sports,268.51,1,268.51,0,0.0,268.51,Gift Card,Mobile,Silver,1,No,5
ORD-011058,CUST-07667,George,Campbell,SD,Madison,12/16/2022,Winter,Friday,Electronics,Cameras,76.48,1,76.48,0,0.0,76.48,Google Pay,Desktop,Gold,4,No,5
ORD-011059,CUST-04688,Susan,Nelson,RI,Greenville,3/20/2023,Spring,Monday,Electronics,Cameras,829.19,1,829.19,0,0.0,829.19,PayPal,Desktop,Gold,3,No,3
ORD-011060,CUST-06653,Robert,Mitchell,TX,Austin,3/5/2024,Spring,Tuesday,Home & Kitchen,Decor,386.66,1,386.66,0,0.0,386.66,Apple Pay,Mobile,Bronze,4,No,2
ORD-011061,CUST-07520,Jennifer,Taylor,GA,Macon,9/6/2022,Fall,Tuesday,Automotive,Car Accessories,111.84,4,447.36,15,67.1,380.26,Debit Card,Mobile,Gold,3,No,5
ORD-011062,CUST-05974,Ronald,Lewis,IN,Clinton,2/28/2024,Winter,Wednesday,Electronics,Tablets,478.4,1,478.4,25,119.6,358.8,PayPal,Tablet,Gold,4,No,4
ORD-011063,CUST-01956,David,Johnson,VT,Georgetown,5/8/2023,Spring,Monday,Health & Wellness,Medical Devices,55.02,1,55.02,0,0.0,55.02,Apple Pay,Tablet,Bronze,4,No,1
ORD-011064,CUST-01717,Kenneth,Anderson,OR,Madison,5/15/2024,Spring,Wednesday,Grocery,Bakery,42.41,1,42.41,0,0.0,42.41,Buy Now Pay Later,Tablet,Silver,4,No,5
ORD-011065,CUST-04861,Carol,Young,WY,Fairview,5/31/2023,Spring,Wednesday,Toys & Games,Action Figures,10.55,1,10.55,0,0.0,10.55,Credit Card,Desktop,Gold,3,No,5
ORD-011066,CUST-03272,Steven,Hall,CT,Greenville,4/16/2022,Spring,Saturday,Sports & Outdoors,Fitness Equipment,230.59,1,230.59,5,11.53,219.06,Debit Card,Desktop,Gold,1,No,5
ORD-011067,CUST-08195,Steven,Thomas,WY,Georgetown,7/21/2022,Summer,Thursday,Grocery,Organic,22.11,2,44.22,5,2.21,42.01,Credit Card,Desktop,Platinum,2,No,3
ORD-011068,CUST-08679,Susan,Miller,FL,Miami,12/9/2022,Winter,Friday,Automotive,Car Care,98.04,1,98.04,20,19.61,78.43,Gift Card,Desktop,Bronze,4,No,4
ORD-011069,CUST-02595,Brian,Miller,MN,Fairview,6/20/2022,Summer,Monday,Grocery,Snacks,18.34,1,18.34,0,0.0,18.34,Credit Card,Tablet,Platinum,3,No,5
ORD-011070,CUST-07149,Michael,Brown,ND,Bristol,8/7/2024,Summer,Wednesday,Home & Kitchen,Bedding,66.6,1,66.6,0,0.0,66.6,Apple Pay,Mobile,Platinum,5,No,4
ORD-011071,CUST-06436,George,Green,NH,Springfield,11/17/2022,Fall,Thursday,Sports & Outdoors,Camping Gear,69.75,1,69.75,15,10.46,59.29,Debit Card,Tablet,Bronze,3,No,4
ORD-011072,CUST-05021,Linda,Anderson,MD,Greenville,9/1/2023,Fall,Friday,Clothing,Bottoms,126.87,2,253.74,0,0.0,253.74,Gift Card,Tablet,Silver,5,No,4
ORD-011073,CUST-01961,Linda,Allen,NV,Greenville,1/29/2024,Winter,Monday,Automotive,Tools,45.65,1,45.65,10,4.57,41.08,Apple Pay,Desktop,Gold,5,No,5
ORD-011074,CUST-02102,Amanda,Adams,MA,Bristol,8/24/2022,Summer,Wednesday,Clothing,Bottoms,31.63,2,63.26,15,9.49,53.77,Buy Now Pay Later,Desktop,Bronze,2,No,4
ORD-011075,CUST-08823,Matthew,Taylor,LA,Greenville,9/3/2023,Fall,Sunday,Clothing,Footwear,23.08,1,23.08,0,0.0,23.08,Debit Card,Tablet,Platinum,2,No,4
ORD-011076,CUST-02689,Andrew,Phillips,NY,New York City,6/17/2022,Summer,Friday,Sports & Outdoors,Water Sports,150.85,4,603.4,0,0.0,603.4,Debit Card,Tablet,Bronze,4,No,5
ORD-011077,CUST-05321,Ruth,Young,NY,New York City,1/2/2023,Winter,Monday,Grocery,Dairy,29.88,3,89.64,0,0.0,89.64,Google Pay,Tablet,Bronze,4,No,4
ORD-011078,CUST-06623,James,Williams,CT,Springfield,12/11/2023,Winter,Monday,Grocery,Bakery,13.25,1,13.25,5,0.66,12.59,Gift Card,Desktop,Silver,3,No,4
ORD-011079,CUST-01164,Joshua,Adams,FL,Jacksonville,4/15/2024,Spring,Monday,Beauty & Personal Care,Skincare,7.17,1,7.17,15,1.08,6.09,Debit Card,Desktop,Gold,2,No,4
ORD-011080,CUST-06442,Emily,Robinson,KY,Bristol,8/9/2023,Summer,Wednesday,Health & Wellness,Vitamins,93.65,1,93.65,0,0.0,93.65,Gift Card,Mobile,Platinum,2,No,5
ORD-011081,CUST-02314,Kevin,Davis,NV,Greenville,4/6/2022,Spring,Wednesday,Grocery,Organic,30.98,1,30.98,0,0.0,30.98,Credit Card,Tablet,Gold,1,No,4
ORD-011082,CUST-02317,Andrew,White,KY,Salem,8/15/2024,Summer,Thursday,Clothing,Accessories,182.68,1,182.68,20,36.54,146.14,Gift Card,Desktop,Gold,3,No,5
ORD-011083,CUST-05769,Betty,Green,SC,Fairview,10/9/2022,Fall,Sunday,Grocery,Snacks,29.77,1,29.77,0,0.0,29.77,Apple Pay,Tablet,Silver,3,No,5
ORD-011084,CUST-08737,Timothy,Adams,CA,San Francisco,4/21/2024,Spring,Sunday,Electronics,Smartphones,583.54,1,583.54,0,0.0,583.54,Gift Card,Tablet,Bronze,2,No,5
ORD-011085,CUST-01795,Kenneth,Thompson,NM,Madison,2/4/2025,Winter,Tuesday,Home & Kitchen,Bedding,315.44,2,630.88,0,0.0,630.88,Apple Pay,Tablet,Silver,1,No,4
ORD-011086,CUST-05570,Ashley,Thompson,NC,Durham,11/26/2024,Fall,Tuesday,Clothing,Outerwear,91.17,2,182.34,0,0.0,182.34,Gift Card,Tablet,Silver,4,No,3
ORD-011087,CUST-06285,Lisa,Miller,TN,Salem,6/19/2023,Summer,Monday,Grocery,Dairy,15.06,1,15.06,0,0.0,15.06,Debit Card,Desktop,Bronze,3,No,5
ORD-011088,CUST-08279,Thomas,Martinez,MT,Clinton,8/26/2023,Summer,Saturday,Grocery,Dairy,39.35,1,39.35,0,0.0,39.35,Buy Now Pay Later,Tablet,Platinum,4,No,4
ORD-011089,CUST-02112,Andrew,Garcia,OR,Salem,4/11/2022,Spring,Monday,Books,Non-Fiction,48.05,1,48.05,5,2.4,45.65,Gift Card,Mobile,Gold,2,No,2
ORD-011090,CUST-06921,Jessica,Thomas,HI,Georgetown,11/10/2023,Fall,Friday,Automotive,Parts,246.7,4,986.8,0,0.0,986.8,Apple Pay,Mobile,Silver,4,No,5
ORD-011091,CUST-06014,Michael,Carter,AZ,Georgetown,12/12/2023,Winter,Tuesday,Grocery,Snacks,34.5,1,34.5,0,0.0,34.5,Buy Now Pay Later,Tablet,Platinum,3,No,4
ORD-011092,CUST-03706,Dorothy,King,NV,Clinton,10/5/2022,Fall,Wednesday,Grocery,Dairy,27.49,1,27.49,20,5.5,21.99,Debit Card,Desktop,Bronze,3,No,4
ORD-011093,CUST-03599,Joseph,Williams,AR,Greenville,9/11/2024,Fall,Wednesday,Toys & Games,Outdoor Toys,129.0,1,129.0,25,32.25,96.75,PayPal,Tablet,Bronze,3,No,4
ORD-011094,CUST-04236,Andrew,Perez,VA,Georgetown,6/6/2023,Summer,Tuesday,Home & Kitchen,Cookware,374.26,5,1871.3,15,280.7,1590.6,Gift Card,Tablet,Gold,4,No,3
ORD-011095,CUST-08804,Jessica,Adams,MT,Madison,5/24/2022,Spring,Tuesday,Home & Kitchen,Appliances,272.39,1,272.39,0,0.0,272.39,Credit Card,Mobile,Bronze,3,No,3
ORD-011096,CUST-08325,Linda,Davis,WI,Fairview,8/21/2022,Summer,Sunday,Clothing,Tops,115.2,1,115.2,10,11.52,103.68,Apple Pay,Desktop,Platinum,5,No,5
ORD-011097,CUST-02437,Dorothy,Johnson,WA,Seattle,8/28/2022,Summer,Sunday,Automotive,Car Care,255.14,1,255.14,0,0.0,255.14,Gift Card,Tablet,Silver,2,No,5
ORD-011098,CUST-03969,Jason,White,WV,Madison,7/25/2023,Summer,Tuesday,Health & Wellness,Fitness Accessories,105.82,4,423.28,0,0.0,423.28,Debit Card,Mobile,Bronze,5,Yes,2
ORD-011099,CUST-07716,Donna,Scott,GA,Atlanta,3/26/2023,Spring,Sunday,Electronics,Laptops,356.57,1,356.57,20,71.31,285.26,Debit Card,Mobile,Silver,1,No,5
ORD-011100,CUST-08132,Kevin,White,TX,San Antonio,2/11/2025,Winter,Tuesday,Health & Wellness,Vitamins,15.68,1,15.68,15,2.35,13.33,Google Pay,Desktop,Bronze,4,No,4
ORD-011101,CUST-08894,Michael,Carter,FL,Miami,4/10/2023,Spring,Monday,Books,Science,44.89,2,89.78,10,8.98,80.8,Buy Now Pay Later,Mobile,Bronze,4,No,3
ORD-011102,CUST-05094,William,Taylor,OK,Clinton,1/9/2024,Winter,Tuesday,Grocery,Organic,49.51,3,148.53,0,0.0,148.53,PayPal,Tablet,Bronze,4,No,4
ORD-011103,CUST-06401,Carol,Perez,NM,Georgetown,9/20/2024,Fall,Friday,Home & Kitchen,Appliances,211.51,2,423.02,0,0.0,423.02,Google Pay,Desktop,Silver,4,No,3
ORD-011104,CUST-08442,Lisa,Adams,NE,Georgetown,6/7/2024,Summer,Friday,Toys & Games,Outdoor Toys,21.14,1,21.14,0,0.0,21.14,Google Pay,Tablet,Gold,2,No,3
ORD-011105,CUST-06871,Sharon,Wilson,MS,Fairview,11/20/2023,Fall,Monday,Electronics,Headphones,1055.35,1,1055.35,15,158.3,897.05,Google Pay,Desktop,Silver,4,No,3
ORD-011106,CUST-06479,Michelle,Martinez,NY,Albany,4/7/2023,Spring,Friday,Books,Science,20.01,1,20.01,0,0.0,20.01,Gift Card,Tablet,Platinum,5,No,4
ORD-011107,CUST-04216,Barbara,Brown,SC,Bristol,8/10/2024,Summer,Saturday,Automotive,Car Accessories,55.42,1,55.42,0,0.0,55.42,Debit Card,Desktop,Bronze,4,No,3
ORD-011108,CUST-02404,Barbara,Williams,CT,Springfield,4/25/2024,Spring,Thursday,Automotive,Tools,260.21,1,260.21,15,39.03,221.18,Google Pay,Tablet,Bronze,4,Yes,4
ORD-011109,CUST-01326,David,Roberts,WV,Salem,7/15/2024,Summer,Monday,Sports & Outdoors,Fitness Equipment,230.24,1,230.24,10,23.02,207.22,Credit Card,Desktop,Gold,4,No,4
ORD-011110,CUST-01436,Michael,Young,MN,Clinton,6/8/2022,Summer,Wednesday,Clothing,Outerwear,163.04,1,163.04,20,32.61,130.43,Gift Card,Desktop,Silver,1,No,5
ORD-011111,CUST-07660,Robert,Garcia,KY,Fairview,7/18/2022,Summer,Monday,Home & Kitchen,Bedding,382.07,1,382.07,0,0.0,382.07,Debit Card,Desktop,Gold,4,No,4
ORD-011112,CUST-03265,Betty,Carter,KY,Georgetown,10/11/2024,Fall,Friday,Grocery,Bakery,32.71,2,65.42,15,9.81,55.61,Debit Card,Tablet,Gold,6,No,4
ORD-011113,CUST-01336,Jennifer,Jones,OR,Springfield,5/27/2024,Spring,Monday,Toys & Games,Puzzles,93.33,2,186.66,0,0.0,186.66,Apple Pay,Tablet,Bronze,3,No,5
ORD-011114,CUST-05548,Jessica,Campbell,CO,Bristol,2/26/2022,Winter,Saturday,Grocery,Bakery,42.86,1,42.86,0,0.0,42.86,Debit Card,Desktop,Silver,2,No,3
ORD-011115,CUST-04459,Joshua,Williams,MS,Salem,7/9/2023,Summer,Sunday,Health & Wellness,Medical Devices,104.39,2,208.78,0,0.0,208.78,Debit Card,Tablet,Gold,1,No,4
ORD-011116,CUST-01490,Anthony,Green,TN,Greenville,10/22/2024,Fall,Tuesday,Clothing,Accessories,13.17,1,13.17,0,0.0,13.17,Apple Pay,Tablet,Silver,1,No,5
ORD-011117,CUST-04568,Sharon,Robinson,FL,Orlando,2/5/2024,Winter,Monday,Electronics,Smartphones,1112.27,2,2224.54,0,0.0,2224.54,Apple Pay,Mobile,Bronze,4,No,4
ORD-011118,CUST-03147,Joshua,Nelson,OR,Fairview,5/6/2024,Spring,Monday,Books,Non-Fiction,10.33,5,51.65,0,0.0,51.65,Credit Card,Tablet,Bronze,4,No,4
ORD-011119,CUST-07862,Mary,Young,ND,Springfield,12/15/2023,Winter,Friday,Electronics,Smartphones,168.77,3,506.31,0,0.0,506.31,Credit Card,Mobile,Bronze,4,No,4
ORD-011120,CUST-05958,Patricia,Lewis,SC,Salem,9/9/2022,Fall,Friday,Toys & Games,Educational,58.97,1,58.97,15,8.85,50.12,Credit Card,Tablet,Platinum,4,No,5
ORD-011121,CUST-05974,Kimberly,Martinez,ND,Madison,8/18/2023,Summer,Friday,Sports & Outdoors,Team Sports,479.0,1,479.0,15,71.85,407.15,Debit Card,Mobile,Platinum,4,No,4
ORD-011122,CUST-05307,Paul,Smith,IL,Naperville,2/17/2022,Winter,Thursday,Health & Wellness,Vitamins,38.24,1,38.24,0,0.0,38.24,Credit Card,Tablet,Silver,4,No,5
ORD-011123,CUST-06907,Laura,Wilson,CT,Georgetown,5/2/2023,Spring,Tuesday,Toys & Games,Outdoor Toys,101.22,3,303.66,0,0.0,303.66,Credit Card,Desktop,Gold,5,No,4
ORD-011124,CUST-07720,Ashley,Scott,OR,Madison,1/22/2022,Winter,Saturday,Grocery,Snacks,36.44,1,36.44,0,0.0,36.44,Google Pay,Mobile,Bronze,4,No,4
ORD-011125,CUST-07521,Donna,Harris,GA,Atlanta,2/3/2024,Winter,Saturday,Health & Wellness,Supplements,66.67,1,66.67,5,3.33,63.34,Apple Pay,Desktop,Bronze,5,No,3
ORD-011126,CUST-01870,Michelle,Sanchez,WA,Bellevue,10/11/2024,Fall,Friday,Electronics,Laptops,1283.78,1,1283.78,0,0.0,1283.78,Buy Now Pay Later,Desktop,Bronze,2,Yes,4
ORD-011127,CUST-05903,Robert,Clark,NV,Fairview,6/17/2023,Summer,Saturday,Books,Science,34.38,1,34.38,0,0.0,34.38,Google Pay,Tablet,Gold,1,No,2
ORD-011128,CUST-08873,Anthony,Wilson,ND,Springfield,5/19/2024,Spring,Sunday,Home & Kitchen,Bedding,293.99,1,293.99,15,44.1,249.89,Google Pay,Desktop,Bronze,3,No,5
ORD-011129,CUST-08863,Margaret,Martinez,MI,Greenville,11/28/2023,Fall,Tuesday,Beauty & Personal Care,Skincare,88.76,2,177.52,0,0.0,177.52,Google Pay,Mobile,Silver,2,No,4
ORD-011130,CUST-03885,Lisa,Mitchell,NV,Clinton,3/19/2023,Spring,Sunday,Toys & Games,Board Games,37.36,1,37.36,0,0.0,37.36,Buy Now Pay Later,Tablet,Bronze,4,No,1
ORD-011131,CUST-08006,Joshua,Perez,LA,Fairview,1/25/2025,Winter,Saturday,Clothing,Bottoms,97.18,1,97.18,5,4.86,92.32,Apple Pay,Desktop,Bronze,5,No,3
ORD-011132,CUST-04230,Barbara,Wilson,NV,Clinton,10/10/2022,Fall,Monday,Clothing,Footwear,101.39,1,101.39,0,0.0,101.39,Google Pay,Tablet,Bronze,4,No,5
ORD-011133,CUST-02802,Kimberly,Campbell,CT,Madison,10/26/2022,Fall,Wednesday,Clothing,Footwear,166.34,1,166.34,20,33.27,133.07,Google Pay,Mobile,Bronze,2,No,5
ORD-011134,CUST-08498,Ruth,Thomas,KY,Madison,9/6/2023,Fall,Wednesday,Toys & Games,Action Figures,23.19,1,23.19,5,1.16,22.03,Apple Pay,Desktop,Gold,3,No,4
ORD-011135,CUST-01755,Jessica,Taylor,MA,Clinton,3/28/2023,Spring,Tuesday,Automotive,Car Care,134.45,1,134.45,0,0.0,134.45,Credit Card,Tablet,Platinum,5,No,5
ORD-011136,CUST-08684,Mary,Anderson,WV,Clinton,6/5/2023,Summer,Monday,Automotive,Parts,69.22,1,69.22,0,0.0,69.22,Apple Pay,Desktop,Bronze,5,No,5
ORD-011137,CUST-08831,Susan,Clark,CT,Georgetown,10/31/2022,Fall,Monday,Clothing,Bottoms,196.63,1,196.63,20,39.33,157.3,Debit Card,Desktop,Gold,2,No,4
ORD-011138,CUST-03288,Sandra,Johnson,OK,Madison,9/2/2022,Fall,Friday,Automotive,Car Care,125.51,2,251.02,0,0.0,251.02,Gift Card,Tablet,Bronze,4,No,3
ORD-011139,CUST-05234,Karen,Clark,HI,Springfield,12/19/2022,Winter,Monday,Health & Wellness,Supplements,11.7,1,11.7,10,1.17,10.53,Buy Now Pay Later,Mobile,Platinum,5,No,4
ORD-011140,CUST-07460,Amanda,Campbell,IL,Aurora,1/22/2023,Winter,Sunday,Health & Wellness,Supplements,72.13,1,72.13,0,0.0,72.13,Apple Pay,Tablet,Platinum,6,No,5
ORD-011141,CUST-07152,Jennifer,Baker,FL,Miami,9/28/2022,Fall,Wednesday,Books,Fiction,8.82,1,8.82,0,0.0,8.82,Google Pay,Mobile,Gold,3,No,4
ORD-011142,CUST-08296,Kimberly,Phillips,PA,Philadelphia,4/23/2024,Spring,Tuesday,Toys & Games,Puzzles,15.55,1,15.55,20,3.11,12.44,Apple Pay,Tablet,Bronze,2,No,3
ORD-011143,CUST-07901,James,Jones,VT,Salem,10/28/2024,Fall,Monday,Electronics,Headphones,563.3,2,1126.6,25,281.65,844.95,Gift Card,Desktop,Platinum,3,No,5
ORD-011144,CUST-07598,William,Taylor,AL,Clinton,3/17/2024,Spring,Sunday,Books,Self-Help,19.52,2,39.04,0,0.0,39.04,Debit Card,Tablet,Silver,2,No,4
